Date,AAPL,DIA,JNJ,JPM,QQQ,SPY,TSLA,WMT,XLE,XLF,XLK,XLP,XLV,XLY,XOM
2021-11-29,156.9476318359375,326.20379638671875,142.09019470214844,144.50823974609375,389.24188232421875,437.9356384277344,378.9966735839844,44.945343017578125,23.90873146057129,36.12568283081055,82.28015899658203,64.41230773925781,123.50653839111328,99.9875717163086,53.4334831237793
2021-11-30,161.9036407470703,320.3612976074219,138.69248962402344,142.35714721679688,383.5252990722656,429.4144592285156,381.586669921875,44.31510925292969,23.348432540893555,35.26179504394531,81.59344482421875,62.76047897338867,121.07987213134766,98.63662719726562,51.91522979736328
2021-12-01,161.38453674316406,316.2371520996094,140.6048126220703,141.51466369628906,377.00042724609375,424.6448059082031,365.0,43.21534729003906,23.100366592407227,34.87165069580078,80.47632598876953,62.45690155029297,120.8652114868164,96.8563232421875,51.87185287475586
2021-12-02,160.3953094482422,321.94964599609375,139.72425842285156,144.49032592773438,379.7175598144531,431.1487731933594,361.5333251953125,42.68909454345703,23.77186393737793,35.91203689575195,81.21623992919922,63.117618560791016,121.4532241821289,98.23617553710938,53.164527893066406
2021-12-03,158.5147705078125,321.6059875488281,141.7611083984375,141.8731689453125,373.1147155761719,427.39715576171875,338.3233337402344,43.33194351196289,23.58367347717285,35.32681655883789,79.85731506347656,63.90336608886719,121.67720031738281,96.32559204101562,52.82617950439453
2021-12-06,161.92324829101562,327.7179260253906,144.9275665283203,143.5492401123047,376.1045227050781,432.45904541015625,336.336669921875,43.80146408081055,23.934389114379883,35.86559295654297,80.61656188964844,65.02838897705078,122.36787414550781,97.42562103271484,53.424800872802734
2021-12-07,167.66281127929688,332.2877502441406,145.3011016845703,145.70928955078125,387.4304504394531,441.404296875,350.5833435058594,43.65966796875,24.494686126708984,36.50654220581055,83.4311294555664,65.1712417602539,123.94520568847656,99.6980972290039,54.023414611816406
2021-12-08,171.48268127441406,332.5201110839844,146.1728057861328,144.04217529296875,389.1639404296875,442.5731506347656,356.32000732421875,43.21849822998047,24.490407943725586,36.31147766113281,83.81317138671875,64.96590423583984,124.87850189208984,99.94896697998047,54.17958068847656
2021-12-09,170.97337341308594,332.6315002441406,147.56033325195312,143.818115234375,383.437744140625,439.5851135253906,334.6000061035156,43.81962966918945,24.30221939086914,36.237159729003906,82.9088363647461,65.14446258544922,125.16783905029297,98.21688842773438,54.318397521972656
2021-12-10,175.76287841796875,334.6007080078125,147.19564819335938,143.2445068359375,387.60577392578125,443.72314453125,339.010009765625,44.620079040527344,24.481853485107422,36.274314880371094,84.57244873046875,66.24271392822266,125.60651397705078,98.9020004272461,54.66542434692383
2021-12-13,172.129150390625,331.63775634765625,149.82846069335938,141.54153442382812,382.0060729980469,439.7925109863281,322.13665771484375,45.42371368408203,23.801803588867188,35.88417434692383,83.31507873535156,67.10880279541016,126.79183197021484,96.35455322265625,53.468177795410156
2021-12-14,170.7480926513672,330.82952880859375,151.4650421142578,142.6260528564453,378.0522766113281,436.7666931152344,319.5033264160156,45.85715866088867,23.703426361083984,36.09782028198242,81.94647216796875,67.1534423828125,126.27849578857422,95.79488372802734,53.390106201171875
2021-12-15,175.6160125732422,334.2104797363281,152.22108459472656,141.55943298339844,386.67083740234375,443.5912170410156,325.3299865722656,46.11977005004883,23.587947845458984,36.20000457763672,84.11785125732422,67.83202362060547,128.86378479003906,97.01070404052734,53.155853271484375
2021-12-16,168.72064208984375,333.8668212890625,153.88433837890625,143.77330017089844,376.727783203125,439.6794128417969,308.97332763671875,45.3509407043457,23.73764991760254,36.65517807006836,81.73368835449219,68.3141860961914,129.6291046142578,94.86854553222656,53.242610931396484
2021-12-17,167.62364196777344,329.0762634277344,149.6327667236328,140.50184631347656,374.8482666015625,434.9999694824219,310.8566589355469,43.89873123168945,23.25433921813965,35.847015380859375,81.18721771240234,67.14452362060547,128.7238006591797,94.2220230102539,52.0800666809082
2021-12-20,166.26223754882812,325.0190734863281,149.20582580566406,137.97433471679688,371.2120666503906,430.3743896484375,299.9800109863281,44.041099548339844,22.966230392456055,35.15072250366211,80.22159576416016,67.16429138183594,127.94427490234375,92.700927734375,51.325294494628906
2021-12-21,169.43568420410156,330.26751708984375,148.7255401611328,139.9013214111328,379.51995849609375,438.01739501953125,312.84332275390625,44.17398452758789,23.620431900024414,35.87875747680664,82.25170135498047,67.07439422607422,128.47830200195312,95.1023941040039,52.487831115722656
2021-12-22,172.0311737060547,332.5752868652344,149.3659210205078,140.44805908203125,384.14190673828125,442.39703369140625,336.2900085449219,44.23093795776367,23.772066116333008,36.046756744384766,83.32732391357422,67.49691772460938,129.97738647460938,96.83708953857422,52.912940979003906
2021-12-23,172.6580352783203,334.4084167480469,149.65057373046875,140.9499969482422,387.03802490234375,445.14971923828125,355.6666564941406,44.13285446166992,23.785066604614258,36.233436584472656,83.79247283935547,67.64974212646484,130.5113983154297,98.18034362792969,52.93896484375
2021-12-27,176.62484741210938,337.72137451171875,150.91360473632812,141.75665283203125,393.4346923828125,451.4494323730469,364.64666748046875,44.53466033935547,24.30495834350586,36.606781005859375,85.59001922607422,68.36896514892578,131.88868713378906,99.13707733154297,53.693748474121094
2021-12-28,175.60621643066406,338.7169494628906,151.5184326171875,142.1868896484375,391.6112060546875,451.08050537109375,362.8233337402344,45.173770904541016,24.287626266479492,36.625450134277344,85.14427947998047,68.75553131103516,131.54200744628906,99.18055725097656,53.52022933959961
2021-12-29,175.6943817138672,339.5079040527344,152.58575439453125,142.1151580810547,391.5527038574219,451.6576232910156,362.0633239746094,45.151615142822266,24.131664276123047,36.57877731323242,85.21695709228516,69.0701675415039,132.2915496826172,99.37867736816406,53.0517463684082
2021-12-30,174.53860473632812,338.79150390625,153.26173400878906,142.04345703125,390.38262939453125,450.4089660644531,356.7799987792969,45.29715347290039,23.984355926513672,36.51343536376953,84.6549072265625,68.85440826416016,132.56324768066406,99.02111053466797,52.739418029785156
2021-12-31,173.92160034179688,338.093505859375,152.1588134765625,141.9269561767578,387.94482421875,449.2738342285156,352.260009765625,45.7780647277832,24.04500961303711,36.44810104370117,84.24307250976562,69.32188415527344,132.0010986328125,98.78434753417969,53.08644485473633
2022-01-03,178.27032470703125,340.2896423339844,152.5768585205078,144.92950439453125,391.6794128417969,451.8751525878906,399.9266662597656,45.765411376953125,24.790185928344727,36.89613342285156,85.04252624511719,69.3128890991211,130.642578125,101.62069702148438,55.12523651123047
2022-01-04,176.00778198242188,342.3275451660156,152.16770935058594,150.4237518310547,386.5992126464844,451.7237243652344,383.1966552734375,44.92698287963867,25.648008346557617,37.866825103759766,84.14131927490234,69.78038787841797,128.918701171875,101.00220489501953,57.19872283935547
2022-01-05,171.3260040283203,338.8100280761719,153.1817169189453,147.6736602783203,374.722412109375,443.04974365234375,362.7066650390625,45.53444290161133,25.6436767578125,37.42814254760742,81.55400848388672,69.71744537353516,128.00048828125,98.27698516845703,57.910118103027344
2022-01-06,168.46595764160156,337.2280578613281,152.6569366455078,149.2425994873047,374.4590759277344,442.63360595703125,354.8999938964844,45.40788650512695,26.215560913085938,37.97883987426758,81.14214324951172,69.52867889404297,126.52019500732422,98.02090454101562,59.27220916748047
2022-01-07,168.63250732421875,337.15374755859375,154.72044372558594,150.7213134765625,370.40264892578125,440.88360595703125,342.32000732421875,45.841346740722656,26.575151443481445,38.42684555053711,80.39599609375,69.60057830810547,125.87372589111328,96.38770294189453,59.7580451965332
2022-01-10,168.65208435058594,335.73919677734375,153.9555206298828,150.86558532714844,370.6464538574219,440.3349304199219,352.7066650390625,45.752750396728516,26.49283790588379,38.296180725097656,80.41053771972656,69.05217742919922,127.16666412353516,95.7981948852539,59.40234375
2022-01-11,171.48268127441406,337.3677673339844,152.3189239501953,151.0188446044922,376.21429443359375,444.34564208984375,354.79998779296875,45.62303924560547,27.393978118896484,38.6321907043457,81.3747329711914,68.97126770019531,128.1785125732422,96.7210922241211,61.900936126708984
2022-01-12,171.9234161376953,337.7492370605469,151.02032470703125,151.87542724609375,377.7062072753906,445.5469970703125,368.739990234375,45.3825798034668,27.44597053527832,38.660186767578125,81.75749969482422,68.99825286865234,127.81311798095703,97.35892486572266,61.718753814697266
2022-01-13,168.65208435058594,336.1206970214844,150.10418701171875,151.68606567382812,368.2574768066406,439.4079284667969,343.85333251953125,46.02485656738281,27.307331085205078,38.51084899902344,79.64014434814453,69.1241226196289,125.82686614990234,95.40196990966797,61.27629470825195
2022-01-14,169.51402282714844,334.2038269042969,149.28587341308594,142.36293029785156,370.5489501953125,439.587646484375,349.8699951171875,45.89512634277344,27.948528289794922,38.10950469970703,80.31362915039062,69.24996185302734,125.61138916015625,94.95744323730469,62.35206985473633
2022-01-18,166.31118774414062,329.28125,148.627685546875,136.3939666748047,361.32452392578125,431.8027648925781,343.5033264160156,45.09151077270508,28.06117820739746,37.26013946533203,78.38524627685547,68.25208282470703,123.84996032714844,93.15996551513672,63.40184020996094
2022-01-19,162.8145294189453,326.02410888671875,148.16517639160156,134.28404235839844,357.3558654785156,427.31903076171875,331.8833312988281,45.540771484375,27.857553482055664,36.63478469848633,77.29023742675781,68.68360900878906,123.34407043457031,91.47843933105469,63.4278450012207
2022-01-20,161.12985229492188,323.2137451171875,146.9822235107422,133.13894653320312,352.7143249511719,422.5894775390625,332.0899963378906,44.680206298828125,27.601938247680664,36.40143966674805,76.29214477539062,68.2341079711914,122.53832244873047,89.8114013671875,63.5666618347168
2022-01-21,159.07305908203125,318.8162841796875,146.6442108154297,130.81265258789062,342.9340515136719,414.2937316894531,314.6333312988281,44.35432434082031,27.05605125427246,35.65474319458008,74.77560424804688,68.28803253173828,121.3016128540039,87.17801666259766,62.612342834472656
2022-01-24,158.29931640625,320.1760559082031,144.95425415039062,130.69546508789062,344.50396728515625,416.05316162109375,310.0,44.35749435424805,27.23801040649414,35.75741195678711,75.1632080078125,68.06328582763672,120.89873504638672,88.2265396118164,63.15024948120117
2022-01-25,156.4970703125,319.38446044921875,149.09912109375,132.12010192871094,336.517822265625,410.97357177734375,306.1333312988281,43.39250564575195,28.295129776000977,35.90675354003906,73.42378234863281,67.30814361572266,120.12110137939453,86.73345947265625,65.0068359375
2022-01-26,156.4088897705078,317.98748779296875,149.76622009277344,133.3734130859375,335.99127197265625,409.9425354003906,312.4700012207031,42.94956588745117,28.247467041015625,36.000083923339844,73.8550033569336,66.79569244384766,119.49335479736328,86.3130874633789,64.34747314453125
2022-01-27,155.94857788085938,318.0714111328125,151.7318878173828,131.02008056640625,332.60772705078125,407.9181823730469,276.3666687011719,42.97804260253906,28.555078506469727,35.67340850830078,73.34626770019531,67.24520874023438,119.80255126953125,84.2208480834961,65.17166137695312
2022-01-28,166.83030700683594,323.2491149902344,152.79920959472656,132.1922149658203,343.0412902832031,418.049072265625,282.1166687011719,43.50957489013672,28.433765411376953,36.140098571777344,76.55377960205078,68.03632354736328,122.24787139892578,86.05699157714844,65.31047058105469
2022-01-31,171.1888427734375,326.94622802734375,153.2439727783203,133.98651123046875,354.01123046875,425.57861328125,312.239990234375,44.234100341796875,28.559410095214844,36.45743942260742,78.47730255126953,68.29704284667969,122.95055389404297,89.36687469482422,65.9004135131836
2022-02-01,171.0223846435547,329.6095886230469,151.98980712890625,136.2857208251953,356.41973876953125,428.4541931152344,310.4166564941406,44.582122802734375,29.5775203704834,36.961463928222656,78.68081665039062,68.2341079711914,123.27845764160156,89.90806579589844,70.12547302246094
2022-02-02,172.2270965576172,331.5559997558594,153.67088317871094,135.1947021484375,359.31585693359375,432.6162109375,301.88665771484375,44.56313705444336,29.672840118408203,37.213462829589844,79.32038116455078,69.05217742919922,124.93681335449219,89.37171936035156,69.94329833984375
2022-02-03,169.3474884033203,326.8531799316406,153.66200256347656,134.07669067382812,344.7476806640625,422.4476013183594,297.0466613769531,44.607425689697266,29.3912296295166,36.80278396606445,77.01892852783203,69.0701675415039,124.40277862548828,86.63683319091797,69.12777709960938
2022-02-04,169.06307983398438,326.7506408691406,152.6569366455078,137.5570526123047,349.0967102050781,424.4340515136719,307.7733459472656,44.08223342895508,29.8504695892334,37.42814254760742,77.32901000976562,68.22510528564453,123.95306396484375,89.10111236572266,70.62867736816406
2022-02-07,168.34718322753906,326.7786560058594,152.14991760253906,138.01693725585938,346.2884521484375,423.0718994140625,302.4466552734375,43.648773193359375,30.231725692749023,37.5401496887207,76.8154067993164,68.3509750366211,123.737548828125,88.91751861572266,71.4788818359375
2022-02-08,171.4560089111328,330.1683654785156,152.5501708984375,140.6136932373047,350.1790771484375,426.5529479980469,307.3333435058594,43.65827560424805,29.581857681274414,38.062843322753906,77.76506805419922,68.61168670654297,124.74940490722656,90.16897583007812,69.6309585571289
2022-02-09,172.8780059814453,333.08331298828125,152.53240966796875,141.1997833251953,357.5995788574219,432.7960205078125,310.6666564941406,43.5633544921875,29.828805923461914,38.30551528930664,79.48994445800781,68.6296615600586,125.71443176269531,91.36248016357422,69.29763793945312
2022-02-10,168.79830932617188,328.3151550292969,150.69125366210938,140.6136932373047,349.5062255859375,425.02044677734375,301.51666259765625,43.05397415161133,29.642515182495117,37.96950912475586,77.411376953125,67.89248657226562,123.74694061279297,89.7872543334961,68.63096618652344
2022-02-11,165.3854522705078,323.416748046875,149.17027282714844,138.78334045410156,338.4193420410156,416.63970947265625,286.6666564941406,42.816688537597656,30.504671096801758,37.43748092651367,75.04692840576172,67.64974212646484,122.03238677978516,87.2070083618164,70.35901641845703
2022-02-14,165.62081909179688,322.11309814453125,147.29351806640625,137.4939727783203,338.8386535644531,415.277587890625,291.9200134277344,42.380069732666016,29.785484313964844,37.01746368408203,75.02269744873047,67.46097564697266,120.78630828857422,87.7046890258789,69.28008270263672
2022-02-15,169.45535278320312,326.1452941894531,148.8144989013672,139.50469970703125,347.2635192871094,421.9746398925781,307.4766540527344,42.51294708251953,29.473546981811523,37.52149200439453,76.99468994140625,67.57782745361328,122.14480590820312,89.66645812988281,68.41167449951172
2022-02-16,169.2200164794922,325.6332092285156,148.7255401611328,139.75714111328125,347.1757507324219,422.4476013183594,307.7966613769531,42.24718475341797,29.711833953857422,37.54948043823242,76.91718292236328,67.70368194580078,122.33216857910156,89.92254638671875,68.72746276855469
2022-02-17,165.62081909179688,320.054931640625,147.8183135986328,136.5382080078125,336.84942626953125,413.42352294921875,292.1166687011719,43.93985366821289,29.664173126220703,36.616111755371094,74.61571502685547,68.22510528564453,120.36469268798828,87.5162353515625,68.62220764160156
2022-02-18,164.0713348388672,318.0207824707031,146.23387145996094,137.17837524414062,333.0074768066406,410.74664306640625,285.6600036621094,43.65827560424805,29.48221206665039,36.606781005859375,73.85986328125,68.3509750366211,119.46526336669922,86.97506713867188,67.85906219482422
2022-02-22,161.14883422851562,313.3855285644531,144.24656677246094,136.93490600585938,329.66290283203125,406.3386535644531,273.84332275390625,43.17103576660156,29.00564193725586,36.42010498046875,73.17668914794922,67.82056427001953,119.16545104980469,84.43830108642578,67.06957244873047
2022-02-23,156.98086547851562,309.1977233886719,144.31822204589844,134.067626953125,321.218505859375,399.13067626953125,254.67999267578125,42.728092193603516,29.304582595825195,35.785400390625,71.34519958496094,67.27217102050781,118.56583404541016,81.6164321899414,67.34150695800781
2022-02-24,159.59933471679688,309.9625549316406,141.5611114501953,130.3347930908203,332.0129089355469,405.13726806640625,266.92333984375,42.563568115234375,29.074970245361328,35.3560676574707,73.78234100341797,66.11245727539062,119.04365539550781,83.4815673828125,66.49064636230469
2022-02-25,161.66860961914062,317.6103515625,148.5970916748047,133.41847229003906,337.1614074707031,414.0762023925781,269.9566650390625,43.14889144897461,29.8418025970459,36.49477005004883,74.78528594970703,68.24309539794922,122.68821716308594,85.13408660888672,68.28009796142578
2022-02-28,161.93341064453125,316.4910888671875,147.3170166015625,127.855224609375,338.16571044921875,413.0168151855469,290.1433410644531,42.76289749145508,30.578317642211914,35.95341873168945,74.64962005615234,67.3351058959961,121.76071166992188,85.73324584960938,68.78886413574219
2022-03-01,160.0504608154297,310.72735595703125,146.80673217773438,123.03133392333984,332.98797607421875,406.7264709472656,288.1233215332031,43.02550506591797,30.88592529296875,34.6280403137207,73.1573257446289,66.93954467773438,121.08611297607422,84.43346405029297,69.4467544555664
2022-03-02,163.34561157226562,316.17413330078125,148.63287353515625,125.58305358886719,338.5753173828125,414.2086181640625,293.2966613769531,43.079280853271484,31.592103958129883,35.52407455444336,74.7416763305664,67.64974212646484,122.91309356689453,86.206787109375,70.63971710205078
2022-03-03,163.02197265625,315.3626708984375,150.81707763671875,124.69038391113281,333.7388610839844,412.1465759277344,279.7633361816406,44.06957244873047,31.67875099182129,35.41206741333008,73.85017395019531,68.19813537597656,123.5407943725586,84.25467681884766,71.08708953857422
2022-03-04,160.0210418701172,313.8144226074219,151.71221923828125,121.1829605102539,328.90234375,408.79803466796875,279.42999267578125,45.18642044067383,32.59290313720703,34.7493782043457,72.55650329589844,68.2071304321289,124.15917205810547,82.91622924804688,73.76249694824219
2022-03-07,156.2257080078125,306.35321044921875,154.1560516357422,116.50335693359375,316.7720642089844,396.7469482421875,268.1933288574219,44.82258224487305,33.07379913330078,33.4799919128418,69.90135955810547,66.96650695800781,121.99492645263672,78.85255432128906,76.42037200927734
2022-03-08,154.40162658691406,304.5437927246094,151.0319061279297,115.68282318115234,315.29962158203125,393.73895263671875,274.79998779296875,43.89556884765625,33.59368896484375,33.28397750854492,69.56219482421875,65.15953063964844,119.50274658203125,79.016845703125,76.99931335449219
2022-03-09,159.80526733398438,310.95111083984375,151.6048583984375,120.3173599243164,326.6497802734375,404.2954406738281,286.3233337402344,44.12336349487305,32.56690979003906,34.50669860839844,72.31423950195312,65.60002136230469,121.76071166992188,81.55843353271484,72.62216186523438
2022-03-10,155.4607696533203,309.7480773925781,151.87338256835938,118.89273834228516,323.0224609375,402.46978759765625,279.4333190917969,45.126304626464844,33.56336212158203,34.21736145019531,71.04964447021484,64.97972869873047,121.71383666992188,82.13829803466797,74.87653350830078
2022-03-11,151.74391174316406,307.7987365722656,151.59588623046875,116.21481323242188,316.32342529296875,397.3523864746094,265.1166687011719,44.949127197265625,33.29474639892578,33.97468185424805,69.79961395263672,64.22457122802734,120.80503845214844,80.55823516845703,74.4905776977539
2022-03-14,147.7132568359375,307.8453063964844,153.6905517578125,117.36890411376953,310.2485656738281,394.4483642578125,255.4566650390625,45.57557678222656,32.298301696777344,34.40402603149414,68.50593566894531,64.56617736816406,121.6576156616211,79.21495056152344,71.82393646240234
2022-03-15,152.09693908691406,313.5533447265625,157.67404174804688,119.45174407958984,319.9801330566406,403.1224670410156,267.2966613769531,46.122920989990234,31.115550994873047,34.88936996459961,70.80738830566406,66.0135726928711,124.08421325683594,81.86768341064453,67.73624420166016
2022-03-16,156.51011657714844,318.3752746582031,156.22386169433594,124.78958129882812,331.84710693359375,412.0613708496094,280.07666015625,45.98688507080078,30.972572326660156,35.86943054199219,73.10885620117188,66.08549499511719,125.57389831542969,84.66056060791016,67.48187255859375
2022-03-17,157.52020263671875,322.1898193359375,158.26487731933594,126.36750030517578,335.864501953125,417.2166442871094,290.5333251953125,46.056758880615234,32.0383415222168,36.317440032958984,73.62730407714844,66.54397583007812,127.5601577758789,86.07148742675781,69.28008270263672
2022-03-18,160.8153839111328,324.5379333496094,156.5102996826172,126.3223876953125,342.73907470703125,421.7864074707031,301.7966613769531,46.193321228027344,32.008026123046875,36.40143966674805,75.1341552734375,66.69681549072266,128.34715270996094,87.88348388671875,69.0081558227539
2022-03-21,162.1884002685547,322.9021911621094,157.3965301513672,125.91663360595703,341.7861022949219,421.66302490234375,307.0533447265625,45.809024810791016,33.298316955566406,36.36582946777344,74.9914321899414,66.78260040283203,128.2494659423828,87.14741516113281,72.10462188720703
2022-03-22,165.56204223632812,325.4258728027344,156.65357971191406,128.59458923339844,348.50311279296875,426.5970153808594,331.32666015625,45.67245101928711,33.053382873535156,36.95615768432617,76.06905364990234,67.27928924560547,128.277587890625,89.31060028076172,71.788818359375
2022-03-23,166.92518615722656,321.0045166015625,156.06271362304688,126.03388977050781,343.4947204589844,421.1031799316406,333.03668212890625,45.084869384765625,33.621986389160156,36.27212905883789,74.8991928100586,66.73745727539062,125.9749984741211,88.20238494873047,72.92040252685547
2022-03-24,170.71070861816406,324.4163818359375,156.86839294433594,126.8543930053711,351.1294250488281,427.45098876953125,337.97332763671875,45.36436462402344,33.70508575439453,36.5626106262207,76.84571075439453,67.20704650878906,127.47877502441406,88.88957214355469,73.13970184326172
2022-03-25,171.34814453125,325.7998046875,158.37228393554688,127.96342468261719,350.8365783691406,429.5385437011719,336.8800048828125,45.5612907409668,34.444271087646484,37.031124114990234,76.8020248413086,67.76695251464844,128.07086181640625,88.7347183227539,74.73616790771484
2022-03-28,172.21112060546875,326.68780517578125,159.18685913085938,127.0167007446289,356.2648010253906,432.5938415527344,363.9466552734375,46.37119674682617,33.591365814208984,36.928043365478516,77.71459197998047,68.04691314697266,129.0012664794922,91.10115814208984,72.63970947265625
2022-03-29,175.5063018798828,329.9407043457031,159.10626220703125,127.29618072509766,362.3959655761719,437.9454040527344,366.5233459472656,46.76184844970703,33.50389099121094,37.01238250732422,79.364990234375,68.65198516845703,129.76254272460938,92.68846893310547,72.25374603271484
2022-03-30,174.33926391601562,329.146240234375,160.7623748779297,126.71913146972656,358.3931884765625,435.2412109375,364.663330078125,47.600345611572266,33.893165588378906,36.75000762939453,78.30679321289062,68.6971435546875,130.0163116455078,91.28022766113281,73.4905776977539
2022-03-31,171.2402801513672,324.2012939453125,158.6497802734375,122.9141616821289,353.9509582519531,428.5422668457031,359.20001220703125,47.29861068725586,33.43391036987305,35.90668869018555,77.14666748046875,68.53457641601562,128.74752807617188,89.52838134765625,72.44671630859375
2022-04-01,170.94607543945312,325.3044128417969,159.50914001464844,122.00347137451172,353.27728271484375,429.7567443847656,361.5299987792969,47.96242141723633,33.70508575439453,35.81298828125,76.91851806640625,69.22089385986328,129.76254272460938,89.63968658447266,72.9116439819336
2022-04-04,174.996337890625,326.4540710449219,157.96942138671875,122.54447937011719,360.5508117675781,433.4383239746094,381.8166809082031,47.97195816040039,33.74882507324219,35.6536979675293,78.37960815429688,69.0041732788086,128.6817169189453,91.65287017822266,72.94671630859375
2022-04-05,171.6815643310547,323.743408203125,158.9899444580078,121.11836242675781,352.54510498046875,427.9634094238281,363.7533264160156,48.108516693115234,33.21958923339844,35.42881393432617,76.72921752929688,69.06739044189453,128.95428466796875,89.50418090820312,72.56953430175781
2022-04-06,168.51388549804688,322.2571105957031,163.1255645751953,119.43795013427734,344.89080810546875,423.68408203125,348.586669921875,49.22651290893555,33.41641616821289,35.18518829345703,74.91377258300781,69.94336700439453,130.91854858398438,87.22000122070312,73.37654876708984
2022-04-07,168.8179168701172,323.3976135253906,162.704833984375,119.07456970214844,345.71087646484375,425.81903076171875,352.4200134277344,49.71880340576172,33.85379409790039,35.147701263427734,75.03028106689453,70.79227447509766,133.43728637695312,87.66521453857422,74.60462188720703
2022-04-08,166.80751037597656,324.7061767578125,163.02708435058594,121.25460052490234,340.87811279296875,424.6803894042969,341.8299865722656,49.99513626098633,34.785430908203125,35.50376892089844,73.98178100585938,71.09028625488281,134.23614501953125,86.85704040527344,76.17476654052734
2022-04-11,162.55123901367188,320.8081970214844,160.98614501953125,120.80953979492188,332.81396484375,417.421630859375,325.30999755859375,49.00419235229492,33.74007797241211,35.3444709777832,72.1177978515625,70.80130004882812,131.5670166015625,85.24553680419922,73.5519790649414
2022-04-12,164.4243621826172,319.8922119140625,161.0398406982422,119.48334503173828,331.4079895019531,415.8750305175781,328.98333740234375,48.66752243041992,34.299930572509766,34.96030044555664,71.79742431640625,70.8193588256836,130.28884887695312,85.43426513671875,75.08706665039062
2022-04-13,167.11146545410156,323.2012023925781,161.72015380859375,115.63198852539062,338.14453125,420.6382751464844,340.7900085449219,49.934783935546875,34.811683654785156,34.96030044555664,72.95269012451172,71.21671295166016,130.92794799804688,87.55874633789062,76.14845275878906
2022-04-14,162.1001434326172,321.94439697265625,161.0398406982422,114.56014251708984,330.4121398925781,415.4005432128906,328.3333435058594,49.890323638916016,34.925392150878906,34.56674575805664,71.1809310913086,71.19864654541016,130.29824829101562,86.33438873291016,77.04318237304688
2022-04-18,161.88436889648438,321.76678466796875,159.03466796875,116.68566131591797,330.666015625,415.5713806152344,334.7633361816406,49.509178161621094,35.43714141845703,34.77289962768555,71.41392517089844,70.61164855957031,128.86032104492188,86.59571838378906,77.67475891113281
2022-04-19,164.1693572998047,326.4609680175781,163.88648986816406,119.10184478759766,338.056640625,422.27972412109375,342.7166748046875,50.071353912353516,35.14846420288086,35.250770568847656,72.7536849975586,71.68630981445312,130.0914764404297,89.10736083984375,76.98176574707031
2022-04-20,164.00267028808594,328.71441650390625,164.61154174804688,119.5196762084961,333.12628173828125,421.9666748046875,325.73333740234375,50.70022964477539,35.284053802490234,35.49440002441406,72.68572235107422,72.7609634399414,131.83956909179688,87.96041107177734,77.15721893310547
2022-04-21,163.20831298828125,325.1424560546875,164.13711547851562,118.59317779541016,326.2335510253906,415.65679931640625,336.260009765625,50.77645492553711,34.16434097290039,34.932186126708984,71.4527816772461,72.69778442382812,130.38282775878906,87.10868835449219,76.34143829345703
2022-04-22,158.6676483154297,316.3151550292969,162.50790405273438,115.18687438964844,317.6907958984375,404.2514953613281,335.01666259765625,49.8204460144043,33.32892990112305,33.89208984375,69.45286560058594,71.55987548828125,125.62727355957031,85.0858154296875,74.67477416992188
2022-04-25,159.73663330078125,318.45648193359375,166.5093231201172,115.15055847167969,321.77191162109375,406.59515380859375,332.67333984375,49.845848083496094,32.226715087890625,33.948307037353516,70.49650573730469,71.87596130371094,126.47312927246094,85.70043182373047,72.15725708007812
2022-04-26,153.7739715576172,310.8728332519531,165.31871032714844,111.7442398071289,309.6265563964844,394.8198547363281,292.1400146484375,49.324974060058594,32.27045822143555,33.095619201660156,67.87042236328125,70.76519012451172,124.24571228027344,81.3643569946289,72.18357849121094
2022-04-27,153.54843139648438,311.41522216796875,163.00921630859375,110.2909164428711,309.2555847167969,395.9299621582031,293.836669921875,48.988311767578125,32.74283218383789,33.06752014160156,68.87522888183594,71.0270767211914,123.97318267822266,81.3740463256836,74.2449722290039
2022-04-28,160.4819793701172,317.26898193359375,164.22662353515625,112.03492736816406,320.2389831542969,405.9309387207031,292.5033264160156,49.61399459838867,33.73570251464844,33.489173889160156,71.63237762451172,72.07463073730469,125.68368530273438,83.04361724853516,76.49055480957031
2022-04-29,154.60755920410156,308.2920227050781,161.54110717773438,108.41973114013672,305.82867431640625,390.929443359375,290.2533264160156,48.5912971496582,32.86967468261719,32.336631774902344,68.6470718383789,70.11495971679688,122.45063781738281,78.82369232177734,74.780029296875
2022-05-02,154.91159057617188,309.2738037109375,159.91197204589844,109.40982818603516,310.9347839355469,393.2826843261719,300.9800109863281,48.2705078125,33.39453887939453,32.346004486083984,69.69072723388672,69.1938247680664,121.68938446044922,79.97545623779297,75.7975845336914
2022-05-03,156.40223693847656,309.750732421875,159.59860229492188,111.75334930419922,311.26678466796875,395.0854797363281,303.0833435058594,48.438846588134766,34.33055114746094,32.76766586303711,69.81208038330078,68.99514770507812,122.0747299194336,79.77703857421875,77.3589859008789
2022-05-04,162.81602478027344,318.48455810546875,161.3084259033203,115.4502944946289,321.7914123535156,407.11700439453125,317.5400085449219,49.10900115966797,35.75643539428711,33.77028274536133,72.2634048461914,70.54843139648438,124.78143310546875,82.11929321289062,80.43787384033203
2022-05-05,153.7445526123047,308.8062438964844,158.22901916503906,112.561767578125,305.5845642089844,392.64697265625,291.09332275390625,48.68822479248047,35.218448638916016,32.78641128540039,68.7878646850586,69.2118911743164,122.3566665649414,77.51704406738281,79.21858215332031
